0.000000	-7513.257848	-52041.611529	-59556.869378
0.100000	-1577344783840554780405582709757260574224602236300904404801759623903244947190031910060371772143690009542656.000000	-426784879098029576634419993229194957507904886406814811956453240523264291223332244820486744117327060667465728.000000	-428362223881870163498142203207108076810149081090821752921882200385663483689734354062052587162023873065517056.000000
0.200000	nan	nan	nan
0.300000	nan	nan	nan
0.400000	nan	nan	nan
0.500000	nan	nan	nan
0.600000	nan	nan	nan
0.700000	nan	nan	nan
0.800000	nan	nan	nan
0.900000	nan	nan	nan
1.000000	nan	nan	nan
1.100000	nan	nan	nan
1.200000	nan	nan	nan
1.300000	nan	nan	nan
1.400000	nan	nan	nan
1.500000	nan	nan	nan
1.600000	nan	nan	nan
1.700000	nan	nan	nan
1.800000	nan	nan	nan
1.900000	nan	nan	nan
2.000000	nan	nan	nan
2.100000	nan	nan	nan
2.200000	nan	nan	nan
2.300000	nan	nan	nan
2.400000	nan	nan	nan
2.500000	nan	nan	nan
2.600000	nan	nan	nan
2.700000	nan	nan	nan
2.800000	nan	nan	nan
2.900000	nan	nan	nan
3.000000	nan	nan	nan
3.100000	nan	nan	nan
3.200000	nan	nan	nan
3.300000	nan	nan	nan
3.400000	nan	nan	nan
3.500000	nan	nan	nan
3.600000	nan	nan	nan
3.700000	nan	nan	nan
3.800000	nan	nan	nan
3.900000	nan	nan	nan
4.000000	nan	nan	nan
4.100000	nan	nan	nan
4.200000	nan	nan	nan
4.300000	nan	nan	nan
4.400000	nan	nan	nan
4.500000	nan	nan	nan
4.600000	nan	nan	nan
4.700000	nan	nan	nan
4.800000	nan	nan	nan
4.900000	nan	nan	nan
5.000000	nan	nan	nan
5.100000	nan	nan	nan
5.200000	nan	nan	nan
5.300000	nan	nan	nan
5.400000	nan	nan	nan
5.500000	nan	nan	nan
5.600000	nan	nan	nan
5.700000	nan	nan	nan
5.800000	nan	nan	nan
5.900000	nan	nan	nan
6.000000	nan	nan	nan
6.100000	nan	nan	nan
6.200000	nan	nan	nan
6.300000	nan	nan	nan
6.400000	nan	nan	nan
6.500000	nan	nan	nan
6.600000	nan	nan	nan
6.700000	nan	nan	nan
6.800000	nan	nan	nan
6.900000	nan	nan	nan
7.000000	nan	nan	nan
7.100000	nan	nan	nan
7.200000	nan	nan	nan
7.300000	nan	nan	nan
7.400000	nan	nan	nan
7.500000	nan	nan	nan
7.600000	nan	nan	nan
7.700000	nan	nan	nan
7.800000	nan	nan	nan
7.900000	nan	nan	nan
8.000000	nan	nan	nan
8.100000	nan	nan	nan
8.200000	nan	nan	nan
8.300000	nan	nan	nan
8.400000	nan	nan	nan
8.500000	nan	nan	nan
8.600000	nan	nan	nan
8.700000	nan	nan	nan
8.800000	nan	nan	nan
8.900000	nan	nan	nan
9.000000	nan	nan	nan
9.100000	nan	nan	nan
9.200000	nan	nan	nan
9.300000	nan	nan	nan
9.400000	nan	nan	nan
9.500000	nan	nan	nan
9.600000	nan	nan	nan
9.700000	nan	nan	nan
9.800000	nan	nan	nan
9.900000	nan	nan	nan
10.000000	nan	nan	nan
10.100000	nan	nan	nan
10.200000	nan	nan	nan
10.300000	nan	nan	nan
10.400000	nan	nan	nan
10.500000	nan	nan	nan
10.600000	nan	nan	nan
10.700000	nan	nan	nan
10.800000	nan	nan	nan
10.900000	nan	nan	nan
11.000000	nan	nan	nan
11.100000	nan	nan	nan
11.200000	nan	nan	nan
11.300000	nan	nan	nan
11.400000	nan	nan	nan
11.500000	nan	nan	nan
11.600000	nan	nan	nan
11.700000	nan	nan	nan
11.800000	nan	nan	nan
11.900000	nan	nan	nan
12.000000	nan	nan	nan
12.100000	nan	nan	nan
12.200000	nan	nan	nan
12.300000	nan	nan	nan
12.400000	nan	nan	nan
12.500000	nan	nan	nan
12.600000	nan	nan	nan
12.700000	nan	nan	nan
12.800000	nan	nan	nan
12.900000	nan	nan	nan
13.000000	nan	nan	nan
13.100000	nan	nan	nan
13.200000	nan	nan	nan
13.300000	nan	nan	nan
13.400000	nan	nan	nan
13.500000	nan	nan	nan
13.600000	nan	nan	nan
13.700000	nan	nan	nan
13.800000	nan	nan	nan
13.900000	nan	nan	nan
14.000000	nan	nan	nan
14.100000	nan	nan	nan
14.200000	nan	nan	nan
14.300000	nan	nan	nan
14.400000	nan	nan	nan
14.500000	nan	nan	nan
14.600000	nan	nan	nan
14.700000	nan	nan	nan
14.800000	nan	nan	nan
14.900000	nan	nan	nan
15.000000	nan	nan	nan
15.100000	nan	nan	nan
15.200000	nan	nan	nan
15.300000	nan	nan	nan
15.400000	nan	nan	nan
15.500000	nan	nan	nan
15.600000	nan	nan	nan
15.700000	nan	nan	nan
15.800000	nan	nan	nan
15.900000	nan	nan	nan
16.000000	nan	nan	nan
16.100000	nan	nan	nan
16.200000	nan	nan	nan
16.300000	nan	nan	nan
16.400000	nan	nan	nan
16.500000	nan	nan	nan
16.600000	nan	nan	nan
16.700000	nan	nan	nan
16.800000	nan	nan	nan
16.900000	nan	nan	nan
17.000000	nan	nan	nan
17.100000	nan	nan	nan
17.200000	nan	nan	nan
17.300000	nan	nan	nan
17.400000	nan	nan	nan
17.500000	nan	nan	nan
17.600000	nan	nan	nan
17.700000	nan	nan	nan
17.800000	nan	nan	nan
17.900000	nan	nan	nan
18.000000	nan	nan	nan
18.100000	nan	nan	nan
18.200000	nan	nan	nan
18.300000	nan	nan	nan
18.400000	nan	nan	nan
18.500000	nan	nan	nan
18.600000	nan	nan	nan
18.700000	nan	nan	nan
18.800000	nan	nan	nan
18.900000	nan	nan	nan
19.000000	nan	nan	nan
19.100000	nan	nan	nan
19.200000	nan	nan	nan
19.300000	nan	nan	nan
19.400000	nan	nan	nan
19.500000	nan	nan	nan
19.600000	nan	nan	nan
19.700000	nan	nan	nan
19.800000	nan	nan	nan
19.900000	nan	nan	nan
20.000000	nan	nan	nan
20.100000	nan	nan	nan
20.200000	nan	nan	nan
20.300000	nan	nan	nan
20.400000	nan	nan	nan
20.500000	nan	nan	nan
20.600000	nan	nan	nan
20.700000	nan	nan	nan
20.800000	nan	nan	nan
20.900000	nan	nan	nan
21.000000	nan	nan	nan
21.100000	nan	nan	nan
21.200000	nan	nan	nan
21.300000	nan	nan	nan
21.400000	nan	nan	nan
21.500000	nan	nan	nan
21.600000	nan	nan	nan
21.700000	nan	nan	nan
21.800000	nan	nan	nan
21.900000	nan	nan	nan
22.000000	nan	nan	nan
22.100000	nan	nan	nan
22.200000	nan	nan	nan
22.300000	nan	nan	nan
22.400000	nan	nan	nan
22.500000	nan	nan	nan
22.600000	nan	nan	nan
22.700000	nan	nan	nan
22.800000	nan	nan	nan
22.900000	nan	nan	nan
23.000000	nan	nan	nan
23.100000	nan	nan	nan
23.200000	nan	nan	nan
23.300000	nan	nan	nan
23.400000	nan	nan	nan
23.500000	nan	nan	nan
23.600000	nan	nan	nan
23.700000	nan	nan	nan
23.800000	nan	nan	nan
23.900000	nan	nan	nan
24.000000	nan	nan	nan
24.100000	nan	nan	nan
24.200000	nan	nan	nan
24.300000	nan	nan	nan
24.400000	nan	nan	nan
24.500000	nan	nan	nan
24.600000	nan	nan	nan
24.700000	nan	nan	nan
24.800000	nan	nan	nan
24.900000	nan	nan	nan
25.000000	nan	nan	nan
25.100000	nan	nan	nan
25.200000	nan	nan	nan
25.300000	nan	nan	nan
25.400000	nan	nan	nan
25.500000	nan	nan	nan
25.600000	nan	nan	nan
25.700000	nan	nan	nan
25.800000	nan	nan	nan
25.900000	nan	nan	nan
26.000000	nan	nan	nan
26.100000	nan	nan	nan
26.200000	nan	nan	nan
26.300000	nan	nan	nan
26.400000	nan	nan	nan
26.500000	nan	nan	nan
26.600000	nan	nan	nan
26.700000	nan	nan	nan
26.800000	nan	nan	nan
26.900000	nan	nan	nan
27.000000	nan	nan	nan
27.100000	nan	nan	nan
27.200000	nan	nan	nan
27.300000	nan	nan	nan
27.400000	nan	nan	nan
27.500000	nan	nan	nan
27.600000	nan	nan	nan
27.700000	nan	nan	nan
27.800000	nan	nan	nan
27.900000	nan	nan	nan
28.000000	nan	nan	nan
28.100000	nan	nan	nan
28.200000	nan	nan	nan
28.300000	nan	nan	nan
28.400000	nan	nan	nan
28.500000	nan	nan	nan
28.600000	nan	nan	nan
28.700000	nan	nan	nan
28.800000	nan	nan	nan
28.900000	nan	nan	nan
29.000000	nan	nan	nan
29.100000	nan	nan	nan
29.200000	nan	nan	nan
29.300000	nan	nan	nan
29.400000	nan	nan	nan
29.500000	nan	nan	nan
29.600000	nan	nan	nan
29.700000	nan	nan	nan
29.800000	nan	nan	nan
29.900000	nan	nan	nan
30.000000	nan	nan	nan
